STATE,DAY_WEEK,LIGHT,WEATHER,ROAD_TYPE,VEHICLES,PERSONS,DRUNK_DRIVERS,FATALSUM
12,2,2,1,1,1,3,1,1
12,1,1,10,1,3,9,0,2
12,4,2,1,6,1,2,1,1
12,2,5,1,2,2,3,0,2
12,6,1,1,2,2,6,1,1
12,1,3,1,2,3,2,0,1
12,1,3,2,2,3,4,0,1
12,6,3,1,6,2,2,0,1
12,6,2,10,1,1,1,0,6
12,5,3,2,2,1,1,0,4
12,6,2,10,2,1,3,0,1
12,6,2,5,1,1,2,0,1
12,5,1,10,2,1,1,0,2
12,1,2,2,2,1,6,0,1
12,1,1,1,1,3,6,0,1
12,3,3,1,2,1,2,0,5
12,6,2,1,2,1,1,0,12
12,7,1,5,6,1,2,0,2
12,6,2,2,2,1,1,0,1
12,2,3,1,2,1,2,0,3
12,1,3,1,2,3,5,0,1
12,7,2,2,1,1,2,0,1
12,3,2,1,1,1,1,0,10
12,4,2,10,1,1,1,0,4
12,4,2,1,2,1,1,0,11
12,5,3,1,1,1,4,0,1
12,1,1,1,1,2,2,1,2
12,5,3,10,1,1,1,0,2
12,2,2,1,1,1,2,0,2
12,5,3,1,1,1,1,0,7
12,7,1,1,2,1,1,0,17
12,4,1,1,2,1,2,0,5
12,5,2,1,1,1,1,0,18
12,6,2,1,2,1,2,0,2
12,5,3,1,2,1,1,0,23
12,7,2,1,2,1,1,0,19
12,4,3,10,1,1,1,0,2
12,3,2,1,2,1,1,0,12
12,3,2,1,1,1,0,0,1
12,7,2,10,2,1,1,0,2
12,4,2,1,2,2,3,0,1
12,5,1,10,1,1,1,0,4
12,1,3,1,1,1,4,0,1
12,7,3,2,1,1,1,0,1
12,5,1,1,1,1,2,0,4
12,6,1,1,2,1,1,0,19
12,4,2,1,2,1,2,1,1
12,5,2,1,2,1,1,0,17
12,2,2,10,1,1,1,0,5
12,4,1,10,1,4,4,0,1
12,2,5,10,2,1,1,0,1
12,2,3,1,2,2,3,0,7
12,3,3,10,2,1,1,0,3
12,6,3,1,2,1,2,0,6
12,4,3,1,2,1,1,0,19
12,4,2,2,2,1,2,0,1
12,1,1,1,2,1,2,0,7
12,4,2,2,2,1,1,0,3
12,1,3,1,2,1,2,1,3
12,1,2,1,2,1,3,0,4
12,1,2,10,2,1,1,0,1
12,1,2,1,1,1,2,0,7
12,5,1,1,2,2,2,1,1
12,3,1,1,2,2,5,0,2
12,2,1,10,2,2,1,0,1
12,1,3,10,1,1,1,0,3
12,7,3,10,2,1,1,0,4
12,6,3,2,2,1,1,0,1
12,2,2,1,1,2,3,0,5
12,7,3,1,2,2,3,0,7
12,7,2,1,2,1,5,0,2
12,7,1,1,2,2,2,1,1
12,6,2,1,6,1,1,0,1
12,2,2,2,2,1,1,0,1
12,3,3,2,2,1,1,0,2
12,2,1,1,2,3,3,0,2
12,7,3,10,2,1,2,0,4
12,6,2,1,1,2,3,0,4
12,2,1,1,2,2,1,0,1
12,4,3,2,2,1,1,0,5
12,7,3,1,1,1,1,0,9
12,3,3,1,2,1,1,0,20
12,5,1,2,6,1,1,0,1
12,5,3,2,1,2,3,0,1
12,7,2,1,2,1,2,0,9
12,1,1,10,1,2,1,0,1
12,1,1,1,2,2,6,0,2
12,2,1,1,2,2,2,0,9
12,1,3,2,2,1,1,0,5
12,6,1,10,2,3,3,0,1
12,3,4,1,1,1,1,0,1
12,2,1,1,1,2,1,0,1
12,5,3,1,2,1,3,0,4
12,2,5,1,1,2,3,1,1
12,2,1,1,6,1,1,1,1
12,7,3,2,2,1,1,0,4
12,4,3,10,2,1,1,1,2
12,6,1,1,2,4,6,0,1
12,7,3,1,2,1,2,0,9
12,2,3,1,2,1,5,0,3
12,4,1,1,2,1,0,0,1
12,6,2,1,2,1,3,0,1
12,7,4,1,2,1,1,0,3
12,5,2,10,1,1,1,0,4
12,6,2,1,2,2,3,0,2
12,5,1,1,2,2,2,0,16
12,6,3,10,2,1,1,1,3
12,2,3,2,2,1,1,1,2
12,2,4,10,1,2,3,0,2
12,1,1,1,1,1,1,1,7
12,4,1,1,2,1,1,1,4
12,6,2,10,1,2,3,0,1
12,5,1,10,1,2,2,0,3
12,3,1,1,2,3,6,0,4
12,6,1,1,1,2,2,1,2
12,1,3,1,2,2,3,1,4
12,3,2,2,2,2,2,0,1
12,4,3,10,2,1,1,0,6
12,1,3,1,2,2,3,0,7
12,7,3,1,2,3,4,0,1
12,3,6,1,2,3,5,1,1
12,6,3,10,2,2,2,1,1
12,6,2,1,1,2,2,1,3
12,2,1,1,2,3,3,1,1
12,2,1,1,2,1,3,1,1
12,7,2,10,1,2,3,0,2
12,1,1,2,1,2,2,0,2
12,2,3,1,1,2,2,0,3
12,5,5,10,2,1,2,0,1
12,7,1,1,2,1,7,0,6
12,1,1,1,2,2,3,1,2
12,6,1,1,2,2,3,0,10
12,6,5,1,1,4,8,1,2
12,6,3,1,2,2,3,0,7
12,4,1,1,2,2,5,0,2
12,7,2,1,2,1,1,1,4
12,5,2,1,1,2,3,1,2
12,7,3,1,2,3,3,1,1
12,5,1,1,1,1,1,0,16
12,6,2,1,1,2,4,0,5
12,7,3,1,2,2,3,0,7
12,7,2,1,2,2,2,0,3
12,5,2,1,1,3,7,1,3
12,7,3,1,1,2,3,2,1
12,6,2,10,2,2,1,1,1
12,4,1,1,2,1,3,0,1
12,3,3,1,2,2,3,0,6
12,1,2,1,1,2,4,0,3
12,6,2,2,2,1,2,1,1
12,5,1,1,2,3,4,0,2
12,4,3,1,2,2,6,0,1
12,5,1,10,2,2,2,0,3
12,7,3,1,2,2,6,0,3
12,4,3,1,2,2,4,1,1
12,5,1,1,1,2,3,0,16
12,6,1,1,1,5,7,0,1
12,7,3,10,1,1,2,1,1
12,7,1,1,2,1,2,0,6
12,3,2,1,2,1,1,1,1
12,6,2,10,2,3,6,2,2
12,3,2,10,1,2,3,0,2
12,1,3,2,1,1,1,1,1
12,4,3,1,1,1,1,0,5
12,3,1,1,2,2,3,0,13
12,7,1,1,1,3,5,0,3
12,4,1,1,2,2,2,1,2
12,5,1,10,1,1,2,0,5
12,4,1,1,2,1,4,0,1
12,4,1,1,1,2,4,0,5
12,7,5,1,2,1,2,0,3
12,6,1,10,1,2,4,0,3
12,2,1,1,2,4,8,0,1
12,5,3,1,2,2,2,0,7
12,7,2,10,1,2,4,0,1
12,3,3,1,2,3,3,0,1
12,1,1,1,1,2,5,0,1
12,3,1,1,2,2,2,1,2
12,7,1,1,2,1,3,0,1
12,3,1,1,1,3,4,0,1
12,6,3,10,2,2,1,1,1
12,5,1,1,1,1,1,1,3
12,1,2,1,1,2,5,1,1
12,2,2,10,2,1,1,0,3
12,7,1,2,1,1,2,0,1
12,5,2,1,2,2,4,1,2
12,7,3,1,2,3,5,0,1
12,2,1,1,2,2,4,0,6
12,1,3,1,2,1,2,0,8
12,3,3,1,2,2,5,0,1
12,6,4,10,1,2,3,0,1
12,4,2,1,1,2,3,0,3
12,3,3,1,2,4,4,0,1
12,1,1,10,1,1,2,0,1
12,1,3,1,2,4,10,0,1
12,7,2,1,1,2,3,1,5
12,5,5,1,1,1,2,1,1
12,7,2,2,1,1,3,1,1
12,7,1,1,2,2,12,0,1
12,7,2,10,2,2,2,0,1
12,1,3,10,1,1,1,1,5
12,3,2,1,1,2,9,0,1
12,3,3,1,1,1,1,0,7
12,1,3,1,1,1,2,1,2
12,3,1,1,1,4,6,0,1
12,7,3,1,2,2,2,2,1
12,1,1,1,1,2,4,0,3
12,5,3,1,2,1,1,1,2
12,6,1,1,2,11,15,0,1
12,4,2,10,6,4,1,1,1
12,1,2,1,1,1,2,0,7
12,1,2,1,2,3,3,2,1
12,2,1,1,1,1,2,0,5
12,4,5,1,1,2,2,0,1
12,2,3,1,2,2,2,2,1
12,1,3,1,2,2,2,0,10
12,7,2,1,2,2,4,1,2
12,4,1,1,1,1,3,0,1
12,4,1,1,1,1,2,0,1
12,3,2,1,2,2,2,1,1
12,5,2,1,1,1,2,0,4
12,5,2,1,2,2,2,0,4
12,6,1,10,1,2,2,0,4
12,2,3,2,2,1,1,0,2
12,4,3,2,2,2,2,0,1
12,5,1,1,2,3,3,0,2
12,7,3,1,2,2,4,0,2
12,6,3,1,1,2,2,0,2
12,6,4,1,1,1,1,0,1
12,5,2,1,1,2,3,0,2
12,7,2,10,1,1,2,1,1
12,5,2,1,2,1,1,1,3
12,6,3,1,2,3,5,1,1
12,6,5,10,2,1,1,0,2
12,3,2,1,1,1,3,0,1
12,6,3,1,2,2,2,1,4
12,6,3,1,1,1,1,0,9
12,4,3,1,2,2,9,1,1
12,3,3,10,2,1,1,1,1
12,1,1,1,2,2,3,0,11
12,1,1,1,1,1,2,0,2
12,2,4,1,1,2,2,0,2
12,6,2,1,2,3,3,0,1
12,7,1,1,2,2,3,0,6
12,3,1,10,2,2,2,1,1
12,7,2,1,1,3,4,1,1
12,7,1,1,2,1,1,1,1
12,7,2,1,1,1,1,0,10
12,7,3,1,2,3,2,1,1
12,6,3,1,2,5,8,0,3
12,6,3,1,1,1,1,1,3
12,1,1,1,1,1,2,1,2
12,1,2,1,6,1,4,0,3
12,7,9,8,1,1,1,0,1
12,5,5,1,1,1,3,1,2
12,6,5,1,1,2,3,1,2
12,4,1,1,2,2,3,0,8
12,2,1,1,1,3,5,0,1
12,6,1,10,2,2,2,1,1
12,5,1,1,2,2,4,0,2
12,2,1,1,2,3,4,0,2
12,4,1,1,2,2,6,0,1
12,6,1,1,2,1,1,1,1
12,3,1,1,1,2,2,1,3
12,2,1,10,2,3,3,0,2
12,7,2,1,1,3,5,0,1
12,6,3,1,2,1,3,0,2
12,5,1,10,2,2,2,1,2
12,7,1,1,2,1,7,0,6
12,3,2,1,1,3,3,1,1
12,7,3,1,2,2,7,2,1
12,7,2,1,2,4,7,1,4
12,1,3,10,2,1,8,1,3
12,2,2,1,2,2,3,1,1
12,7,1,1,1,4,10,1,1
12,3,5,10,2,2,2,0,1
12,5,2,10,1,1,2,0,1
12,1,3,1,1,1,1,0,14
12,4,1,1,2,2,4,0,4
12,4,2,1,1,2,4,0,1
12,2,3,1,1,2,5,0,1
12,4,1,1,1,2,4,0,5
12,2,5,1,1,1,1,0,2
12,6,3,10,1,2,5,0,1
12,7,1,1,1,1,6,0,4
12,2,2,1,2,2,4,0,2
12,1,3,1,2,2,5,1,3
12,1,2,1,1,2,4,2,2
12,5,1,1,1,3,4,0,2
12,2,1,1,1,1,1,1,2
12,1,1,1,2,4,7,0,1
12,2,2,1,2,2,2,2,1
12,5,2,1,1,2,2,0,4
12,1,2,10,1,1,2,0,4
12,3,2,1,1,2,2,0,4
12,5,3,10,2,2,2,0,1
12,7,2,10,1,1,1,0,2
12,3,1,10,1,1,3,0,1
12,2,1,1,2,4,10,0,2
12,6,3,1,1,1,3,1,1
12,3,2,10,1,2,2,2,1
12,5,3,1,1,2,4,1,1
12,3,2,2,2,1,1,0,2
12,1,1,1,1,1,3,1,1
12,3,2,1,2,1,2,0,2
12,6,3,10,1,1,1,1,2
12,2,1,10,1,2,5,0,1
12,3,1,1,1,2,7,0,2
12,3,1,1,2,5,6,0,1
12,6,1,1,2,3,4,0,1
12,1,5,1,1,1,2,0,2
12,7,1,1,2,3,3,0,3
12,2,4,1,1,1,1,1,1
12,4,1,1,1,1,1,1,1
12,4,3,1,1,2,2,1,1
12,5,3,1,2,3,5,0,2
12,2,1,1,1,2,3,0,4
12,7,4,1,2,2,2,0,1
12,7,3,10,2,2,2,0,1
12,1,1,1,2,3,3,0,1
12,7,2,10,2,1,5,1,1
12,7,1,1,1,2,10,0,1
12,5,1,1,1,3,3,0,1
12,2,1,1,1,7,12,0,1
12,5,3,1,1,3,3,0,1
12,7,2,1,1,1,5,0,1
12,2,1,1,2,4,6,0,2
12,1,3,1,2,1,3,0,5
12,2,1,10,1,2,6,0,2
12,3,1,1,1,3,3,0,1
12,1,3,1,2,2,2,2,1
12,5,2,1,2,4,5,0,1
12,1,2,1,2,1,4,1,1
12,7,2,10,1,2,3,1,2
12,5,1,10,2,3,3,0,1
12,7,5,1,1,1,1,0,1
12,4,3,1,2,2,4,0,2
12,2,5,2,1,1,2,0,1
12,3,2,2,1,2,3,0,2
12,7,2,1,1,1,2,0,10
12,7,1,10,2,1,1,0,3
12,5,1,1,1,2,3,0,16
12,2,1,2,1,1,2,0,4
12,6,3,1,2,2,5,0,3
12,6,2,1,2,1,4,0,2
12,2,1,10,1,5,7,0,1
12,2,2,1,2,1,2,1,1
12,4,1,1,2,3,4,0,2
12,1,3,1,1,1,3,0,4
12,6,1,1,1,1,2,0,3
12,3,1,1,2,2,3,2,1
12,4,1,10,2,3,6,0,1
12,3,1,1,1,2,4,0,2
12,1,5,10,1,1,1,0,2
12,1,3,1,6,1,1,1,1
12,6,3,2,2,2,2,1,2
12,6,3,1,1,3,3,0,1
12,7,1,2,1,1,1,0,1
12,4,2,2,1,2,2,1,1
12,5,2,1,1,1,1,0,18
12,4,1,2,2,1,1,0,3
12,6,3,10,2,1,1,0,3
12,5,1,10,2,2,5,0,1
12,1,3,1,2,2,6,0,1
12,2,1,2,1,2,2,0,2
12,4,1,10,2,1,2,1,1
12,2,1,1,2,1,2,0,3
12,1,5,2,2,2,3,0,1
12,5,1,2,1,2,2,0,4
12,7,3,2,2,2,3,1,1
12,5,3,8,2,2,3,0,2
12,7,3,10,2,1,2,0,4
12,2,3,1,1,1,2,1,4
12,4,1,1,1,2,3,1,1
12,2,1,2,1,1,3,0,1
12,1,1,10,1,2,3,0,2
12,5,2,1,2,2,3,1,3
12,6,3,1,2,5,8,0,3
12,2,2,10,2,1,2,0,1
12,7,5,10,2,1,1,1,1
12,5,3,10,2,2,4,0,2
12,6,3,1,1,1,2,0,3
12,2,2,10,2,2,3,0,1
12,2,1,2,1,1,1,0,4
12,4,3,1,2,2,3,1,3
12,3,1,10,1,2,2,0,1
12,7,3,10,1,2,3,0,1
12,4,1,1,1,5,5,0,1
12,1,1,1,1,2,3,1,2
12,6,2,2,2,2,3,0,1
12,7,1,10,2,4,6,0,1
12,2,1,1,2,1,4,0,1
12,2,3,1,2,5,4,0,1
12,4,1,1,2,3,6,0,1
12,1,2,10,1,1,2,0,4
12,1,6,1,2,1,1,0,1
12,7,2,1,2,2,9,0,6
12,3,1,10,2,2,3,0,2
12,1,5,2,2,3,2,1,1
12,2,1,1,2,4,4,0,1
12,4,1,10,1,1,1,1,1
12,5,3,10,2,1,1,1,1
12,1,3,1,6,1,2,0,1
12,2,1,2,2,1,2,0,1
12,5,3,1,2,2,1,0,2
12,2,1,10,1,1,6,0,1
12,4,2,1,2,2,2,0,6
12,5,5,1,2,2,3,0,1
12,7,1,10,2,1,2,1,1
12,5,1,2,1,2,5,0,1
12,5,6,1,2,1,1,0,1
12,5,3,1,2,2,7,0,2
12,4,2,10,2,1,2,0,1
12,6,3,2,2,2,5,1,1
12,7,1,1,2,2,4,0,7
12,2,2,10,2,1,1,1,2
12,7,3,1,1,2,3,1,2
12,4,4,10,2,1,1,0,1
12,4,2,1,1,2,2,1,4
12,7,2,1,2,2,8,0,1
12,7,5,1,1,1,1,1,1
12,5,2,10,1,1,1,1,1
12,2,1,10,1,2,3,0,1
12,1,1,1,2,1,2,1,2
12,2,1,1,1,3,3,0,3
12,2,3,10,2,1,2,0,2
12,7,2,1,1,2,2,1,4
12,3,3,1,2,1,3,0,1
12,2,1,10,2,4,6,0,1
12,3,1,1,2,7,11,0,4
12,4,3,2,2,1,3,1,3
12,1,2,1,1,1,3,0,2
12,2,2,1,2,1,4,1,1
12,2,2,1,1,1,4,1,3
12,1,1,10,1,1,1,1,1
12,5,1,10,2,2,3,0,1
12,2,2,1,1,2,2,0,5
12,6,1,1,1,1,1,1,1
12,7,3,1,1,3,3,1,1
12,2,3,1,1,1,3,1,1
12,2,2,5,2,1,1,0,1
12,1,5,1,2,2,3,1,1
12,1,1,10,1,2,2,0,5
12,3,4,1,1,2,2,1,1
12,1,1,10,1,1,4,0,1
12,1,2,1,1,1,2,1,2
12,6,2,8,1,1,1,1,1
12,5,3,10,1,2,2,0,1
12,3,2,1,1,1,1,1,3
12,1,2,10,2,2,2,0,1
12,7,3,1,1,2,36,0,4
12,2,2,10,2,4,8,1,1
12,3,2,2,2,1,1,1,1
12,7,2,1,2,4,7,1,4
12,2,3,1,1,2,3,0,2
12,6,3,1,1,2,5,1,3
12,7,2,1,1,2,8,0,2
12,5,1,1,1,4,4,0,1
12,6,2,10,2,3,3,0,1
12,1,3,1,2,3,1,0,1
12,4,1,10,2,4,4,0,1
12,7,3,10,1,2,2,0,1
12,3,4,1,1,2,3,0,1
12,7,1,1,1,2,9,0,2
12,5,1,1,2,1,1,1,1
12,1,3,1,1,2,3,0,4
12,7,1,1,1,1,8,0,1
12,7,1,1,2,1,4,0,1
12,2,1,10,1,3,4,0,1
12,3,3,2,2,1,2,0,1
12,2,1,10,2,3,7,0,2
12,2,1,10,6,1,1,0,1
12,3,1,1,2,3,3,0,2
12,4,5,2,1,1,1,0,1
12,7,1,1,1,3,8,0,2
12,4,1,10,2,1,2,0,1
12,4,1,10,2,1,1,1,1
12,2,3,1,2,1,3,0,1
12,4,1,1,1,2,3,0,9
12,7,3,1,2,2,4,1,3
12,2,1,1,1,1,2,0,5
12,3,1,10,1,1,1,0,4
12,5,2,1,1,1,3,1,2
12,6,1,10,2,2,3,0,2
12,5,3,1,1,2,3,0,3
12,1,2,1,1,1,4,0,1
12,3,3,1,1,2,3,0,2
12,3,3,1,1,1,1,1,1
12,3,1,1,2,5,7,0,1
12,3,2,1,2,3,3,0,1
12,1,1,10,2,2,2,0,3
12,4,5,1,1,1,2,0,1
12,5,2,1,2,1,3,1,3
12,3,5,1,2,2,6,0,1
12,3,3,10,2,2,4,0,1
12,3,1,10,2,1,1,0,3
12,7,4,1,1,2,1,0,1
12,2,3,1,2,2,2,0,4
12,3,5,10,2,2,3,0,1
12,6,2,10,2,2,3,2,1
12,3,3,10,1,1,2,1,1
12,1,3,1,2,2,3,1,4
12,1,1,1,1,3,5,0,1
12,6,3,2,2,2,2,0,1
12,5,3,1,2,1,2,0,4
12,2,2,10,2,1,3,1,2
12,6,1,1,1,3,3,0,2
12,4,2,1,1,2,2,1,4
12,7,1,10,2,1,1,1,1
12,6,3,10,2,2,2,0,1
12,6,1,1,1,1,4,1,4
12,6,1,10,1,2,3,0,4
12,3,2,10,1,1,1,1,1
12,6,3,2,1,1,1,0,1
12,5,1,10,1,2,3,0,1
12,4,3,1,2,5,6,0,1
12,1,3,2,2,5,4,1,1
12,4,1,1,1,2,6,0,1
12,3,3,1,2,3,3,1,1
12,7,1,10,2,3,5,0,1
12,5,1,1,2,1,5,0,1
12,2,1,2,1,2,5,0,1
12,7,1,1,1,2,4,0,2
12,4,2,1,1,1,2,0,3
12,7,1,1,1,2,5,0,1
12,2,1,10,1,1,1,0,3
12,5,3,1,2,1,2,1,1
12,3,3,2,2,3,9,0,1
12,4,4,1,2,1,1,0,1
12,2,1,1,1,2,4,0,7
12,1,1,2,1,2,4,0,3
12,7,1,1,2,2,6,0,1
12,1,1,10,1,2,2,0,5
12,6,5,10,1,2,3,0,1
12,1,2,10,2,1,2,0,1
12,3,1,1,2,1,1,1,2
12,4,3,1,2,1,2,0,4
12,7,2,5,1,1,1,0,2
12,2,2,1,1,1,1,1,2
12,6,1,1,2,3,5,1,1
12,1,1,2,2,1,1,0,1
12,7,1,1,6,1,1,0,1
12,3,3,7,1,1,1,0,1
12,1,2,1,1,2,1,1,1
12,3,1,2,1,2,4,0,1
12,6,1,1,2,2,2,1,1
12,4,3,1,1,1,2,0,1
12,2,3,10,1,2,3,1,1
12,6,1,2,2,1,2,0,2
12,1,1,2,2,2,5,0,2
12,4,3,1,1,2,7,0,1
12,4,1,1,1,2,5,1,1
12,4,3,2,1,3,3,0,1
12,6,1,1,6,1,1,0,2
12,1,1,1,2,3,4,0,2
12,5,1,2,2,1,3,0,2
12,7,3,1,1,2,2,0,3
12,3,1,2,2,2,2,0,2
12,7,4,1,2,1,2,0,1
12,7,1,10,1,1,1,1,1
12,4,3,2,2,2,1,1,1
12,4,2,2,1,1,1,1,1
12,4,4,1,2,2,3,0,1
12,5,1,1,1,2,4,0,3
12,5,2,10,2,1,1,0,4
12,1,3,2,2,1,1,1,1
12,7,2,1,1,2,5,1,4
12,5,3,10,2,3,8,0,1
12,6,3,1,2,1,2,1,3
12,3,1,2,2,1,2,0,1
12,3,1,2,1,3,8,0,1
12,2,2,1,2,3,4,1,1
12,4,3,10,2,2,2,1,1
12,2,1,10,1,2,2,0,9
12,3,1,10,1,2,2,1,1
12,3,1,2,1,2,2,0,1
12,4,1,10,1,3,6,0,1
12,7,2,1,6,1,2,1,1
12,2,2,10,1,1,2,0,1
12,6,3,1,1,1,2,1,1
12,1,1,10,1,2,5,1,1
12,1,2,10,1,2,6,1,1
12,6,2,5,1,1,1,0,1
12,5,4,1,1,1,1,0,1
12,7,1,10,1,2,2,0,4
12,5,1,1,2,2,1,0,2
12,5,3,2,2,2,3,0,1
12,7,5,10,1,1,4,1,1
12,1,5,1,2,2,4,0,1
12,6,2,10,2,1,1,0,1
12,2,3,10,1,2,2,0,1
12,4,1,10,2,1,1,0,2
12,1,3,1,2,1,5,1,1
12,4,1,1,1,1,6,0,1
12,5,2,10,1,2,2,0,1
12,6,2,1,1,2,5,0,1
12,7,2,10,1,1,3,1,1
12,6,1,8,6,1,1,0,1
12,5,4,10,1,2,3,0,1
12,7,1,10,1,2,1,0,1
12,2,3,2,1,1,2,0,1
12,5,1,1,1,2,4,0,3
12,3,2,10,2,1,2,0,1
12,6,5,1,1,2,2,0,2
12,1,5,2,1,1,2,0,2
12,6,1,1,1,3,4,0,1
12,7,3,1,2,2,2,1,11
12,5,2,1,1,1,2,1,2
12,3,3,2,2,2,4,0,1
12,2,2,10,1,1,1,0,5
12,7,3,10,1,2,7,1,1
12,3,5,1,2,3,5,1,1
12,1,2,10,1,1,6,1,2
12,7,2,1,1,2,6,1,1
12,2,3,1,2,2,3,0,7
12,3,1,2,1,1,2,0,1
12,7,1,1,2,2,5,0,1
12,6,3,10,1,1,2,0,1
12,5,1,1,2,2,3,0,12
12,2,3,1,1,1,2,0,2
12,7,1,1,1,2,7,1,1
12,2,1,10,1,2,2,0,9
12,4,1,10,2,2,3,0,4
12,2,1,1,2,2,3,0,6
12,1,3,10,2,3,1,0,1
12,7,2,10,2,1,2,0,1
12,6,1,2,1,2,3,1,1
12,4,1,1,1,3,5,0,1
12,3,2,10,1,2,2,0,2
12,1,1,10,1,1,2,1,1
12,3,3,1,1,2,3,1,1
12,1,2,1,1,1,3,1,1
12,4,5,10,2,1,1,0,1
12,6,1,10,1,3,3,0,3
12,1,2,10,1,2,4,1,2
12,5,1,1,2,2,5,0,1
12,7,1,1,1,1,1,1,2
12,7,1,10,2,5,10,0,1
12,1,3,1,2,3,4,0,1
12,4,1,1,2,4,6,0,1
12,7,2,10,1,1,1,1,2
12,5,2,1,1,2,4,1,1
12,4,1,1,2,3,5,0,1
12,5,3,10,2,2,3,1,1
12,6,1,1,1,2,1,0,1
12,6,1,1,2,2,9,0,1
12,6,3,2,2,1,2,0,1
12,3,3,10,2,2,2,0,1
12,3,2,1,2,1,2,1,1
12,6,4,1,1,2,4,0,1
12,1,3,1,1,2,3,1,1
12,7,2,1,1,1,3,0,1
12,3,3,1,1,2,2,0,8
12,7,2,1,1,2,3,0,2
12,1,5,1,2,2,2,0,1
12,4,1,2,1,1,1,1,1
12,4,2,10,1,1,1,1,1
12,3,1,10,2,2,6,0,1
12,5,3,10,2,1,1,0,1
12,3,2,10,2,1,1,0,1
12,6,2,2,1,1,2,0,3
12,6,1,1,1,2,3,0,9
12,7,2,1,1,2,5,0,3
12,7,2,2,2,2,5,0,1
12,5,6,98,1,1,1,0,1
12,6,1,1,2,3,7,0,1
12,4,1,10,2,3,4,0,1
12,1,3,1,2,2,3,0,7
12,7,1,1,6,1,0,0,1
12,2,2,10,2,1,4,0,1
12,1,1,10,1,3,4,0,1
12,5,9,8,1,1,1,0,1
12,3,2,10,1,1,1,0,1
12,1,3,10,1,2,1,0,1
12,5,1,10,1,6,10,0,1
12,1,2,1,1,2,2,1,1
12,7,2,1,1,1,4,0,1
12,4,3,1,1,2,3,0,1
12,4,5,1,1,1,6,0,1
12,3,2,1,1,1,2,0,2
12,4,1,1,2,4,2,1,1
12,6,1,1,1,2,4,0,7
12,6,4,1,1,2,3,0,1
12,4,3,1,1,2,2,0,1
12,1,2,1,1,2,6,0,1
12,1,1,1,1,2,7,0,2
12,1,1,1,2,4,2,0,1
12,4,3,1,1,2,3,1,3
12,2,1,10,2,2,2,0,4
12,1,2,1,2,1,2,0,5
12,3,1,2,1,1,1,0,1
12,1,3,10,2,2,2,1,1
12,4,1,10,2,2,5,0,1
12,7,9,1,1,1,1,1,1
12,3,1,1,1,1,2,0,1
12,7,2,2,2,1,1,0,2
12,3,1,10,1,4,7,0,2
12,2,3,2,2,2,3,1,1
12,2,2,10,1,2,2,0,1
12,4,2,10,1,1,2,0,1
12,6,2,1,2,2,7,1,6
12,2,3,10,2,1,1,0,3
12,1,2,10,1,2,8,0,1
12,5,1,10,1,2,4,0,1
12,6,2,1,2,2,4,0,3
12,3,1,1,2,3,4,0,1
12,4,3,2,1,1,1,0,2
12,1,1,2,2,1,1,1,1
12,2,1,10,1,1,4,0,1
12,5,4,10,1,1,1,0,1
12,3,5,10,2,2,2,1,1
12,5,2,10,2,3,5,0,1
12,2,6,98,2,1,1,0,1
12,7,5,1,2,2,7,0,1
12,7,2,1,1,2,2,0,3
12,3,3,1,2,2,4,0,1
12,7,3,1,1,3,8,0,1
12,5,2,2,2,4,6,1,1
12,1,2,10,1,1,2,1,2
12,1,2,1,2,3,1,1,1
12,6,2,2,1,1,1,0,1
12,3,1,2,2,3,3,0,1
12,7,1,10,2,2,2,1,1
12,1,1,1,6,1,2,0,1
12,7,1,2,2,1,1,1,1
12,6,2,10,1,1,1,1,1
12,2,1,1,1,2,2,1,1
12,7,3,10,2,2,3,0,1
12,3,3,1,2,2,3,0,6
12,6,1,10,2,3,5,0,2
12,4,1,10,2,3,6,1,2
12,5,5,2,2,3,3,0,1
12,2,6,1,2,1,1,0,1
12,2,4,1,2,1,3,0,3
12,7,6,1,1,2,2,0,1
12,3,2,10,2,2,2,0,2
12,2,1,1,2,2,7,0,1
12,6,2,10,1,1,5,0,1
12,2,3,1,1,2,2,1,2
12,7,3,1,1,2,2,1,1
12,5,3,2,1,2,2,0,1
12,5,1,2,2,3,3,0,1
12,1,4,1,1,1,1,0,1
12,4,1,10,2,2,3,0,4
12,6,1,1,2,2,5,0,2
12,1,3,10,2,1,1,0,2
12,6,2,1,1,1,2,0,9
12,5,2,1,1,2,2,1,1
12,5,3,1,2,3,5,1,1
12,5,1,10,1,1,3,0,1
12,3,2,1,2,2,2,0,1
12,6,3,1,1,2,3,0,3
12,5,3,10,2,2,4,1,2
12,7,2,1,1,1,9,1,2
12,2,1,1,1,2,6,0,1
12,1,2,1,2,2,4,0,1
12,1,5,1,2,4,11,0,1
12,3,6,1,1,2,2,0,1
12,5,3,1,2,2,6,0,1
12,3,1,1,1,3,6,0,1
12,2,1,10,1,3,5,0,2
12,3,5,1,2,3,4,1,1
12,1,3,1,2,3,3,1,3
12,6,2,5,1,2,2,0,1
12,7,3,1,2,2,3,1,5
12,4,2,1,1,2,3,1,1
12,7,3,1,1,3,4,0,1
12,3,3,1,1,1,2,0,1
12,1,2,10,1,2,3,0,1
12,1,2,5,2,1,1,0,1
12,1,2,1,2,1,2,0,5
12,6,2,1,2,2,5,2,2
12,4,1,1,1,3,7,0,1
12,1,3,1,2,5,3,1,1
12,6,5,1,1,1,1,0,1
